SP8DSWW9A9H51RC0N6XM8N54EFYFRKEVDWDHHB5D;100;100
SP11HRWM994A6F51QH590BXA0CF4TANXZNXJ243ME;100;100
SP2W1BJ8KHYN8EE8JMAW76KE900HQAXM4YGZP648E;101;101
SP3MKAHB0YYN6HB0WNRFRW0BVBEJHJQVGRT2HMYPJ;105.5;105.5
SPKFYV452F4EY3KSJ9NM8CBC0Q8SG35Q7KNCN60Z;101;101
SP2MZJMVQQDY7G6QZYEECVA197AE6YDGGM34YECP5;100;100
SP10GRHP58EXSNWQJ17RBMKDHQW989XEGNC7MVFHD;105.5;105.5
SP334DYCW7MY16MDFHSR2K10P0QQHJ16288BAT4C5;128;128
SP3HMA80CKCS3T9ZXW14XVW3MPKSAKZFM9EYEFSKF;105.5;105.5
SP2A33V88CXKJA7Q9G3DKC96QAGV4BYHB5FD4JGCP;105.5;105.5
SP2S3QGPNJ2AWN3SSF2EG7YT7EPBR4D3HTPXQE5CS;101;101
SP20E4Z4GSTQ6EY0TCF9T3X61SSD941RJ8CT9J5P9;105.5;105.5
SPD0DN2RPMB6NG0SS6G56D0F9QKAVJ9M425TMZA6;102.41;102.41
SP1VAKZQ2934G25VMRQEFE1065XEARPT3C2KXCWMW;102.3;102.3
SPG84AVH4635FJGA4FE51W08TKZNYVETRHK3YY29;250.1;250.1
SP1WHA75KA89M4PHGXXNZMEFA7SKSFHTRKPYN7K5V;102.12;102.12
SP30AQ5GXC75VCJR5CH9NYC0YAJFJ1FKCHCQDQ3P4;101;101
SP3QB90S58982H2ZQX5EXTEKKBJSPCTSVXKHDN644;102.31;102.31
SP3509TBRM7VNMREKZQRYSC0CK38GZ3HQZDNT7M8Z;103;103
SP26719B4034HGEH5BYKNVXXXDV9AT6J068JDFM2G;102.39;102.39
SP3AGGG8M2CPV674KCBWED1HYGAGH6YGT38F3CHSX;102;102
SP3TFX7T0RG5T2QRFTNZXNN7GWRE9KV7YTW6TTBSS;101.07;101.07
SP30X0CQAT4MZ5CZCX9V89JYT87K60E8RASBJMHED;105;105
SP2DH8EWYV1AD95YKNNE4QTY1VWPN9FET8Q6YAR0H;105;105
SP8KPRBZGEVE115XGBCB06DGMQ1YF9FQ4YZ82G49;105;105
SP3TWX9MWMG4MG83HXDRCDVM5QVR84RVN6DK5S9N3;125;125
SP3GDANZ8XRJ9DSJ7BR79P0K0AF9K2YCB9D365KJC;255;255
SP7JP7G89383R1PANDT1MMDHQMPWR2GG8WSH9WX3;100.4135;100.4135
SP279HQ5F21KM6B14GGXP1K6GMCM3S20D9QTYBG8X;100.00884;100.00884
SP15B8VJ6X79316JM95MKMRZE42YXYB69ZEXHC1DY;100.087775;100.087775
SP2K80BFH7PWMR3NYX0TF6AS7QD34ESSNXXSDHS9C;100.18842;100.18842
SP1TFDEEE5JTY9VZYWDP1STWNTNXNQCED4ZAPN9D6;105;105
SP1KFFYD7VS650T7TEYMV25X8TABQPPJRMGHJWWT2;101;101
SP1SYPD5XXM9WFRVKRW24E9VS57JNMA3Y8M7PXY3D;101;101
SPBCW501XEEQYAJVDYHC274W3KCPCC9YM2RFK9F3;101;101
SP1QFKHJ712J8SJ0SHXDX2E4JBZ886350W9PMK6F6;101;101
SP28T0TCY76W82B108AVENY1BMPFJDNF974DKA44T;101;101
SP1P99KX93WCVQY560PZSX08TJXQQYPRHZSY347H6;101;101
SP23CQ5TTEX3TR766RB9ZV4H1G9ZFQKFZ11NP2VS5;101;101
SP2AAHKW02BN49JNTQFCX1BHXGXTNACHDEBYNG5ET;101;101
SP2R9E4ERBTVRGJPPNJYKBQ660JQC9PRAV1YHCRF2;108;108
SP2S3FR58HD8QR0629GSCRXR76TYWGH00GQSG8PQ7;116;116
SP26RP4AHYZTVFYKQ2JFFVRJHCW3AS0C17GSQFWJ5;105.5;105.5
SP5645JR5SYPQYQ5B43VZBS4FV5N77RSGTYKGHQA;105.5;105.5
SP14Z5CPT5NFP6280CQ2RMQPGZE60R8HQ3YFK7PSA;105.5;105.5
SP2PR3J68NW99XBYQCJ2TAFTG4THH2X1NHET52MEN;105.5;105.5
SP21PTW33GW7K884735R4SH96RPPWRE7VXHRFVQVE;101.51;101.51
SP2AVW34HFA0JJQ49R1ZMX13P4Z9YGNZY4M5T0CHF;130;130
SP2JAWRXBJTETMYFRDMVT11NA4MN5DWDXX9928NY5;102.7;102.7
SP1K4AT7KDB9AE2EBRNFQ7M5VK4AW4N3EECR114Y0;20040;20040
SP1QA1QPK93XB83ZYXKR729ZX2Y9R4S80J8HV1WD6;102.11;102.11
SP2FXZFMP6YFPVJ73KNDFQEACT6HPJ5SG3CYRG1K7;101;101
SP3JTK8572KG2FD06216XCMEE0TNRD77DQVXBQYPJ;130;130
SPH7P7209RYS3JTH0WA6JAYKME4HEJFNF0C9EEP6;102.21;102.21
SP1CPCTD39R3SHXHNQ0483X5WVX5CR56H0KXYW7VT;105;105
SP2M8THMJDTMT27QJ6BMZN5V8PG1C3FGXS39YA1AB;102.33;102.33
SP21WZ9DAQHMS9B3TX3VJ1D89EYP0RQXA34QPB69T;101.4;101.4
SP151Q7FE9DSCKFK9E0421BYAYTQ6JGVTAMVFGYV2;105;105
SP3S814X79AW5Z4QD8MYHCBRQP0F39RDN5P5PA9ZV;102;102
SP11877TX1W8QQQH5BXJRD47Q5ZF4WMVP7NF0Y9K9;101.99;101.99
SP227GFTX3946B7DFNQZFESRG0XMP48NC27M9XXZ7;101;101
SPH6D9NZGE7EYGC9RJHQ1630XDBSBGYECFE5CZZ5;101;101
SP1X3EKMHH6G7JS89YFBG3VA5CKJAXNM1Z3BVR706;110;110
SP23D3E9ZZM6Z7YVAKVFVEX5Z9D6H7YE7F16WAQTP;100;100
SP2XWTM23CGF03RBJYGAN2CQKV90P5DD69W2RHGTV;100;100
SP3MZNFKE9RSDA1S9R8JNAWRYHVB41D5S2B0RNHKE;101;101
SP2Q4E7E4SQM4SB0VGR7YJ35GBC21TTN8QAHD9QYX;100.21844;100.21844
SP3H09CZXHPYYEBA14F9ZHH1XDW40Z6GNYWKD3N0M;100.114784;100.114784
SPMMMFQSF2XQ0K6W1VA9VVWYYS7HTY04Z37BBVG2;100.310054;100.310054
SP2A9E5GT1FPQ8Q7Q6DT9GGPYTVMC0E4H3GFXYEA4;100.04115;100.04115
SP29GBRZTBSBY3T15F1NQT1E9X354SA6A8N8GEDH0;100.1411;100.1411
SP3P5T5A02CNGK17KBQ0DJFTKEER26DXX014A4X4D;101.112;101.112
SP304NF4G10QGREXBJBGZDYE80FK2TMB6RF36XF7A;100.1542;100.1542
SP2N8QE554T9F6ENRW6RM2MJJEG6ZYDZ59Y6YE0ZH;100.0154;100.0154
SP1WSAR77VG78MN8HMXX37FEES6KWWX9RKAWSC95X;100.91124;100.91124
SPKCAD8VWRM8VTYP1TT8V0W8A1CXZ5VM010YEAV2;211.5184;211.5184
SP18BSZ7VWZ0HD6BZVPRXQM5Z81RMYCNNSZ70RCME;177.68;177.68
SP26W9RSD6QYF8XQ6JN29HZ6MET5XGSR9T9XT1GCY;100.11542;100.11542
SP3QPJTGB9CBXNERFCSGWY31G4R0VPKS153NG2C9Y;100.1154;100.1154
SP1A56W695BH2CY7YCVTYJ5RVS4JZTM8WSNPT667C;100.18741;100.18741
SP2T7KZDAJ4SYQ9PYXF4WT026N16HZ3PQMSDYDC1B;101;101
SP1VNHR59MC656VJ9EP236K68HHYWQ1MJYXVDHCYS;107.88;106.681835
SP3K0TSK3RGT55JBH31C9B79S7WCVNHRRXDTZNTHQ;130;128.546468
SP1W3HE3W0MN63EZBE69C9TKNJDN3FSJVATZHHCSX;101;101
SP1B15N7K4MPQV1DJWMKF09M4JQ583RY7YZRVXND0;100.5;100.5
SP21NHKEE3K1FFZWEGD4A89VRXM11MTYXGBETPRV9;101;101
SP3E5MW6QWTHZ5NTVN551VT4FNVQAMKE92H9SYYHZ;101;101
SP3TH2HFZGNYCM1VJY9J9SSCTVK6PFES765YB3HE5;101;101
SP3YQ0JTDQHRJQD8R885Q6F79E4J0V0WH4FEVZMPC;101;101
SPHA3J5B4Q8N93KJSB6XER2J59W6KETSKDD4K280;101;101
SPMFYPWPW8VD6CR77EVTE1ZZ5VS3Q3GK2TH0Y961;101;101
SP3E9GWHD4EQV6161CC8GCVAF90RT2YHZXA6A5YVZ;101;101
SP3HRP3WTGZEATRSZQ5B251VPK6NTRN4MBV40QBKD;101;101
SP1WR88WMN1DMQPPNB1BCCV18BT2Z72FKJZ4G93XY;101;101
SP35H4SBE65YH72A0RMYSP6B0NZ7MPP0K2H086FJJ;101;101
SPXGJ1Z3WSM65G99QBB0CX17D42NHXD4ASMGR01C;101;101
SP0A9MK4QSHDM9NKZ0SA3CVCB1BGQS6PVMYA42BZ;100;100
SPJJ62GYH83SQ30695JS9SRQG2D9C2EJZC2B8ZQ8;100;100
SP1VHSPVDD88X4TTDXRTCHCT8EGPJ6762PBH9BY3M;105;105
SP39GBQEJWPN0T47F5VF2Z6KPKM1A4N5GFVJKGQTG;105;105
SP12H6T0T07T0E8R5YDWSB1BESRW6K33VZ3EVH852;100;100
SP1H41DZ6TZWCR726Q7K1FFSFM6GYF99W2S8DT0W;119.01;119.01
SP130AN40Q5DVZ5GSG7MZEHAT9DMWQM45DHYZ1DSC;100;100
SP20NAWX08ZT08T0C1H0Q2A26B60D5S129TD4S0XC;186;186
SP184EXHE92E32K4WV6ARR5CZ86N1NZ2E855Y19QH;102.89;102.89
SP1X54RCNJS8GYHQ7ENN11JTQV74BVX15C5QMN1A;102.2;102.2
SP3VJMFER2YKKN75YQWBQP386WA1KKNG3RW59CC3M;101;101
SP3KK12BCVRSXGQSZRSVE3PKJ4S8WD93R36T7BDJZ;100.19;100.19
SP1QG90SCMMNZ7KGPKPQNY7SD0SPSZQ0AEVP9M10F;198.23;318.713073
SP8MP70KD4E1NDHY4D0VF909MJBT6WCZGM0D1HV8;103;103
SPKBX42TJ598C34TSKTZF5WYK8RJ71HRSKB579WF;105;105
SPC6G4B6AWB3Q72EDWNAKGAR2QGZP46RSCWQPPBK;101;99.709338
SPC0HK4DGXZ786MKNGCJYNH5XDKCW2Q2DAJWQRY4;100.89;100.89
SP2SDRHYZ1YDNPZZJQA1T0YNK5WE8NTRJTFD0W1MD;100.1;100.1
SP98V4RKBEXSV62MGJRTVPV14AT856W0EV84GX06;100.481;100.481
SP3831Z1ZD8PTQWGK7WEB3S4J52FSHEZBE4XTQNVN;100.484;100.484
SPH6S4B1GMVK5X1DRSFRJFZHE87W9FCVVDPJYQG;100.877;100.877
SP3KG819XTDH6PSXGTT6JE4AF7F0SCYAWZFKV8792;100.77415;100.77415
SP24BRNTDEB7X6450R58FPE8G4DZAXZVWFZDFXHQF;100.1155;100.1155
SP1C5ZNQNT8H61B4ZVB6ZG4Q4ZHG9JT5K2GPN07ZJ;100.44115;100.44115
SPJMPJZHCMJ3487N8CPBZGYY365VXFBWHMQ3JSFG;100.221154;100.221154
SP33JKKH6KVHYE3W3ASJMNTWBTRV9HXFM0JYY2F2P;100.00554;100.00554
SP3ATDWSYQ9HZW3TSG8WTQQ1KY4T45XW178B9YTSM;100.115;100.115
SP18E8CEAZX0BJVFBEEP0QP5RTDG2T5RXC88SAESA;100.7845;100.7845
SP140XP0FV3ZKSP0NK6D8HAWMGT856AVJMTW7AVWW;100.4412;100.4412
SP22CRW3MQG0THSCW7QZR1WJ0NNWDMQS2EQ1715ZX;100.4811;100.4811
SP2F6DFJPRP8T08N1ECK407CD0AH04WSDB2EH9XT0;100.11554;100.11554
SP1CK8JZNJVJ1AVV1G1JNFCD7Z6HB2TEY002NAQD5;100.774501;100.774501
SP1WSQSV69WB4JVNK636BR0W8DPXEWQQYJ2DJXYSQ;100.08741;100.08741
SP2TDF1RCV0CYKZFMZPBAWZPRFYPZT6J087WAGGFW;100.441211;100.441211
SP1EWWQ52S5J09EYSR66RXDPCEEWQ5C7NB00CFKP5;100.774115;100.774115
SP1QHBAZP2ZRH2FX3EVWK20X97NYF9TB24A35R8MC;100.2084;100.2084
SP3GY3BET650FTNBDHBCKCPZC5CRYBWC1DCJVF77A;100.3315;100.3315
SP1GN45HT084053840JP3XHZ3XCWDMJDFPZJP5B98;100.11054;100.11054
SP1BZ66FCZT49Z927F5WANZ9Y885WT281B41KP0NQ;100.41005;100.41005
SPMA94ZNTR6DWFJMZNTMT9673CW74S68N7AVDNQ;102.5;102.5
SP1ZNRG2V3KHZGHE23T8K6R2NAREBX1DD8NTQGD20;100.4412;100.4412
SP18W3XMK8SQXA75E28QR9BR7CCF8P3TVVDAP794B;100.058185;100.058185
SP6KBKRTJJV6CT24HZ0A33J5ZNSFQ4EF73YB4EDJ;113.78;113.78
SP387AWC5F23X02DJSEAQE2XGNY5NS8W0SPJB3TD9;111;111
SP1W7RPDXNNDKQ4MQ08YXNV0VXD4YWEG58P1PEWR0;103;101.965724
SP16MC0PYFXM4MC230MR5MDS9AG5AXN2KF0KRT758;105.5;105.5
SP2AE9F38KB7PC9X5RYNRS4EAYACE6AESZMK6H7T;101;101
SP3CHZ4DJBEREP7X3ETN8BS7DRKZBENP5HCYY4Q1N;101;101
SP221S3YEY61WMRP4C5E5V08ACQN7J2YQY5NGE52P;105.5;105.5
SP3JWH0W4AS4DD1V75ARFFXA5K2FX0GDPG50Q13CM;138;138
SP2HV685GQCB3FS6KBY9R8CHN0AR1VXV0AGGZE96X;105.5;105.5
SP126751JEYE7VP17FF2K43G87W73DJEYCZTF51DQ;105.5;105.5
SP1RD387XY9N53F4Y7JA7BGJFEVSHH0T9Z0P1XGMJ;105.5;105.5
SP2SC3WMHKS3EPHJ4RKC1HP9AY1AGT5H1WV57HA31;110;221.594319
SP14PX94V32QA1YZEQFBT9KE0RE3X2CARKPK1AM36;105.5;105.5
SP27AZD8FYXJQ5BANM90K3DEV3MRD8FWWRMQR05F6;101;101
SPRXHSEPGDRKMX6W3ZEQZ6EYXX3ZS9KJR0BTV5SH;105.5;105.5
SP21VF90XP0N7K2TGAW1SJEQFWY1BKFQ4DQE0MH01;105.5;105.5
SP7YDBDNJQMM4TY88XMK1D6JAVEZ610C5B39P82G;101;101
SP104SSZ7KF2V43PSEZH0V3RZCBR9NXMZ4TZSQSWJ;105.5;105.5
SP2Y7XKC0KY2TCBBBZX5TR43VEY2YWC7E7E8Y7JAP;101;101
SP295BG2V500XYV2D80G70S3A9NDV77P8GP510470;105.5;105.5
SP32ZFBFMBRRTSZRB6BS8KMHRM3AKCWR6DXZYB5TZ;101;101
SP80TVS831MQZXFYRK1TJKYP479XFTPEF545CM3N;105.5;105.5
SP3D0DVYHJRJP1T1V8PDWP1BFZ0C216HTC7PNR3T4;101;101
SP3FAYSMXCPHCS4NRWX3K06279X8T4AEZMWEVVPJK;105;105
SP3H0WD7FA5R24D1CMV5XJC4SW0NZBEN3RBQA50VW;101;101
SP29B92TXT5XSZWPP28Z045ZBJ9S703KER2EFHCQ6;105.5;105.5
SP1KSKM80E697KKQ53SXFY1TMJYEA4GY754CR6464;101;101
SP2WHQ3KQAMKCDP15WJ7BAPQZMJZXGD0GQ2GJKRG8;105.5;105.5
SP1YBJ8CT14JSZHDTQ9G0P0WKHQN9ZE1A5PRHVEGT;105;105
SP3868EPDZ6JPBAX4FQ7846E1E1PHEQ3H12E52P2K;101;101
SP5N31G6KESE373RFD0P07GY5NESZYC56E4HZ31Y;101;101
SP2B8T3QQ21NR6VMRW9KMMR0NDEFK19A0KSY05D8J;101;101
SP2F4JG9PKW9VTHHJAVSV20GX044QNWQ594GD37WB;105;105
SP33YNVGFBREJSBCZ74YPP40QWNWGCJFMAQGYCVN3;105;105
SP2JV7WSGY6WWF9B7K56XXV9FVE58PQKP0HMBFVT6;101;101
SP3V42WEQW49D4XA57ZRM3FVRZKTCJPPZ0A0ZDNHJ;101;99.832713
SP38JGD7QZYHWCKYGQ4VGV4WBF337RH7AT4JV6T6S;101;101
SP60WWB8QF1GCDV2MNA8TMPZYC0PF3NKMYFEAX61;105;105
SP1CYYEMH20FT3KHJ93BKBTMHHXYX8HARTJENK3W2;101;101
SP3T2KKWBN696VYCNRBP21PXEC4KJ28M0F6BQ98E5;105;105
SP2QKN7JSAJWT7DS9PTKG5ZTHBBTYSV9EK5QPSST4;101;101
SP3CCVTSSMWJSJZZJ3VSWRZ3QXHH746PFX2SMTBXH;105;105
SP6BT1NXY2GNH4MG6N9YXZ9F0N5X9H04XRQS2W0K;101;101
SP1ET5CRDJT1ZDFMRKYKTXEBZR5YC9BFTX7DCRGDW;101;101
SP36BAXBRHBKS56GBFACVYYP81CWKTQVAN9N2CTM8;105;105
SP1DNVDKSGJ75KKQHAEKW8QQ3RXM1PRRVW5M74JDS;101;101
SP2JGGG6QN20NCQEV95Y5VAPWF8HQBNZHJ89H36S1;101;101
SP3J7PQX8CDZZ7F7X3VK2TY0BJ9JMB4T6Y073QA1T;105;105
SP3ZJZ3N9RNA0KC80253H8PNJ086MD2ZN9YGFS862;102;102
SPB6MG7JAWC6Y0HSGA3X55N6CR1HZGQ4N4EDPRXP;105;105
SP3DVZQTA9JWY9CEJ8DZBMSDFB47FFTG3CGMGD1ZQ;100;100
SPEN4C2GJV3RGVB1Y5V5RCKNE2SK6JCXZNSJWJ27;100;100
SP2Q52JN6X2W8YW32GPDY5G3GP1KXE01YN694NH3S;102;102
SPJ7WCK049TZ6GNTWNX7P4H4H97RQ7EHGDYT1X8N;100;100
SP1VXD7VDBT341XQNEK8Q35138SHZKH3JX0KBJH35;102;102
SP3TCSE6SS8D45E5DMF8AFBPD132WDMAGZX2N2HAZ;102;102
SP25PR690X89WKFC5KDJX8XH0DB336514NB80FB7N;102;102
SP3YCKRRTFZB3K4Y7HZYKY0SN5ACGYVMKRG5FKFBJ;102;102
SP55QMCDJRET6JHNZHJ9AEYYX95GZTF96Y8Z7F8R;102;102
SP25H0KW5AWKABNF00B5HD5WZQ4GNZATJPYVX4FQS;118;116.489738
SPMHC1WEF26VT25JTSEE7YJBZ91PKZY9F65R3601;102;102
SP163M5KP1Y6SZGH212B742Z85E5GSS0NNYAYM829;102;102
SP1HK8Z90471VT4RGERSNFAXKF40MSV5VJVKZ3570;102;102
SP29VQ7832GJEMZE3KF1EXAVWYK1BYC1EJKYSWS33;102;102
SPTNHHCBCFAYJKPNF28M392504ZDKP9B13AM3HYH;102;102
SP3EQEHWS6YZWSVPSE15ZG10YN2GYCPEQSDACV0WM;102;102
SP3245HK999VCZC4MA91P7S3XFR7FZM9A7X6SSXMY;102;102
SPYK0YH7AK4GM2YCHZRS33B5G0HMT5SR7JYF1FNX;101;101
SP2QYV3B2858CZ5XCX0MSDYYVG06VNFSVCVNDJPDF;120;120
SP27AAWEQGR1KM7EF0V4FWV04B0AD2SZNC85FG8BT;101;101
SP2HVF0BMKRY7QMB8FQCZZ205GVBAKDK8G99CSPTB;111;111
SP3N3W86G5RGMFPW8ZE6SJJ18NYY92R54D1YT01X5;102.1;102.1
SP23FXJ9G1D5GYWBARAW269N5WGF75EBECFXFHZ7D;101.56;101.56
SPMBDJ31Z8YW4GGAK19AVZESV2H2EWBCNX6VYRZN;101;101
SP19TZN8SB3B3CQQJWH2ASPAV1WPTSE9J8APY1KYK;105.89;105.89
SPYFYDF4ZQ0HJWCZZSA25RMH8Y0AY5WBCZ95JMCD;106;106
SP1M7EAR567MPASJ9SYY48R31PZSJ2YBG2TDC5J74;108;106.619028
SP25JA5DYXKVEQM5VR6QASK8RR7FJTGFPADPWWM8H;200;200
SP28FCD89X73MK1KRF7P9RHH41JJMHGH1S6NR2EEF;108;106.619143
SP3MVVNC48YYTCEB4ZVM34GVW9CQ223Z1EXWDYR9E;100;100
SP1ZCSSABEPA33GM622QZWB0KNF7W13EXS40FDPD7;105.29;105.29
SP3849T0D5NSWRGV4W5RG3JWS4B0857198HWD7Q59;101;101
SP388P76FQ5CDHC722W3C0QSKXS6ENBQGAN6SBKAW;101.1;101.1
SPT9Z6DTJ2FRJ911CC1X9NPGZA87JKPDJ4F53407;200;200
SP3ZHCFK3YFYC62065BTXEZ4N3JE8WN1A2V1C3TBB;101.2;101.2
SP2NRMTF93QKBG42Z627HK9WDY26S9MVMSBPSJSAY;103;103
SP3NXDHCCBM5MZAKSBY73R7HGP2FZQHRFETX8T9E2;101;101
SP3V9F4WBGKXB8JNXMNEQHA5S4KWC30DF6EZJXTAM;101;101
SPHTQ57T0QR5QNXQJJQXEX6WR5ZCMDWXB771CYHV;100;100
SP2DN387GGBA78J14RF5R4A51FSTTPMRRFQNWARQB;102;102
SP7BEKJQZHY73TPMESYZ62RHVBYS3G9478A87B2G;2242;2613.798828
SP11RWNX2WQCTJPN3YKR6NX2NTMQNJN569JXP6Z4J;101;101
SP37TSKNQND4HDERGBEMWFX1RNDR9AB8AT7HV1H9Q;101;101
SP1FPEJEABQQJPB0VMEYXH4RBJ5RDRN17T3YSPC7Z;101;101
SP1V861XG8WK64H7QEBRBDR19S1EQQQMKAZV92C97;101;101
SP2F2K5385JH7D8MYMWWAKD1MPAK3NPWA20XV54SY;101;101
SPQS6T6YD33ZRKZCPTKMK4344EN3XN7C6XHMCNJV;101;101
SP3R1CMSTAH9YGB19QX8Q4CS5NR6WP4G6NXP883TB;101;101
SP10WDR01VXRXADSDXRYN6JF21MRVXWJBJV8TM4AE;101;101
SP3Q60GCMNP6Z9Q0JEMKXVZFVPJEWFKSC76QWM1QX;101;101
SP32B146WG3G9ZK4TDMNY04MR6694MCKR68EPM93V;104;104
SPFV1D5CW4KWQGGZQ5CT7J724T5MM44VX74BDF59;105;105
SP137K074G423CHX867NNQVSXR86341CPAGVBVTZ9;101;101
SP22QT0GBZVC045JGPH0NHF8E060YQ1DXD5GFW8B8;101;101
SP1E8R7E9Y3RRG3Y0AH6ESY8ZMG6HFPVBA5CN28HJ;101;101
SPV9M5TKSD43TYVAPTNYGQXHVGSTX7DTTM3PGFPY;102;102
SP1SJFW3TTRJ9QZM2J53GSNV7C6SDJKCSE32HT9XK;200;200
SPKKDP2A7KGG3D7KED8V83PBEBWR62ZDDJPAMG5Y;101;101
SPBJ14VJ81RDZG104D042X5X06HF6KN4V9BS4EAP;105;105
SP1VRJVFGBR22N5EHMR0633FBR6CV3GR34DYDEKGD;101;101
SP3YBPRTG8MXN8HF6TVAZRGCT8FKECMHCZ0JTWDYA;123;118.305001
SPRKF0G3D1NC3Z5GGPHR4E445H0N19PJTKFEFFHN;203;203
SP2VE39M87CWWQZ82EX5Y4P8JMEH0PPXPPJC09N3W;101.65;101.65
SP1H54ST1RQ35E9HYP60X8KKQTGJ0900AV2DMKZ4T;100;100
SP2QYKC4S1196NQ73W32K5W9C176NBDBF86Y2RM8V;110;110
SP399T2GP137KYA0V21FFC6T67R3E9RZ5T5T6BWNE;101;101
SP1BMCKPH8QWFD7N0N51ZM2XGJRY3F409E8K1SQ15;231.34;231.34
SP31XE07MFJ0R8XQAGBQFSX8YNGXQECPW4YETYN56;101.32;101.32
SPSRQNN7GG7FJ9FFYW1MA9J9C7X5DVTNN225TAZF;102;102
SP1ETH2W41SJ925TC3MDATMARZQ547RYVDZYSMWCF;109.45;109.45
SP297X85Z1TRYVGZZ3FH1EJ3S74SW9C6Y3JEX2DK6;100;100
SP1E530A9WSDDKWGTV37BQXGX5PRJPQ951EYGK2HA;101.71;101.71
SP2FSG0MKZGFJ2G8DDJXTJB3MEMVGK0ZJ8J32SXNB;100;100
SP36FES4VZ0CRSSFASE7GPSDK2EZN65V39MEBQDHX;101.88;101.88
SP2DNSJ9HYWYTSCWNSR7S3J49TYH3F14QPN9DRQRV;560;560
SP42H2EKD3Z4GHFWZB6Q4BYSN5XYE10DMK0K2P26;101.91;101.91
SP2FT7VN534G3CH10W34ZT96XPGHTZ7SGCHXZA05K;105;105
SPMYRVWDGY35ZKP4RF8V1ZHH65S9NB9ETGNCWKZV;105;105
SP2YRRHV2X6WNHC8HFBZD0CNRJYHG6MNK2VPTP9MQ;101;101
SP38A04MF92WSMCG9DH5BA5EA1CBPWDG9NNAZSJG0;105.14;105.14
SP2QND3V6DY3DA65R610DNEX8JR6EHQ0YQPFHYZVJ;199.38;199.38
SP2STB1HEKQCYA3R0HTPM9DMDTBHR5N8KG3CAR0F4;105;105
SP3Q10WPZJR0S9XWK4P8BJXARTG1VXSSMDKMZPB0B;265;265
SPBVEWXGQ6TWDQ2A6RXFG78725VRBJ6YEAZKNKTT;102;102
SP3V0G9PG5WCMNSV5KDTXHCJT7SKAKAV0MV6XX2GE;145;145
SPZDHDDDNF6ZJZ5MBY33BBGN8CGB1J5DW0CAK1DQ;125;125
SP2KB0PZCNSHQJRB3EB4F2PZRW3J19Q95PFSXAYE;103;103
SP3ZCK24F38JAX1JDYYS6RVY1X4TG6BMZXYR11GEC;110;110
SP3W7Z6Y5PHV8HXE0J73ZZ5AH14C0GB0E7YKAZHDD;100.5;100.5
SPM7FVD0NZSYNS8FQ95K1057NBG86BZHF9F2PBHC;102;102
SP3DP00TWQXS9KG76XE2Z68JFQ96SK75FX917E5M9;157;157
SP1100PEY8RN3NB9JM581J8RS3AFA4Y60QA3F1JPE;102;102
SPPPKMB1JMG8CRDDR4DJRSEMWBQK0B1VNHGSPQ9R;105;105
SP37575VRPRM2E45PWJSEEBQN563S0X7DNR99KN1F;110;110
SP12Q68E2FCQXWVZTBK5J6ZAXVG8BMXX878YJS4D9;110;110
SP2Z2AQM22D9AZ5YZKZPWYBFWKJ7YGVVWT1C5M66P;101;121.00045
SP29ET5GME3J18X34TXM0NSRCW50Z8G4SH8A6E0TV;100.154;100.154
SP3YYKEXR3248RHMPK818KHNQT8FR67EP7J57DG5H;309;309
SP1SVS2PNEFMEAMQTDW1Z7S3H0CPRHFX9S3JQ5QK;101;101
SP10Z6GHS83FZEGAEJBFY3K7SZHHJ251ZS29DQ59W;101;101
SP3ZKCQHPGNE6GQDPCNHT36015MEA1PJRRDH3J7MS;101;101
SPNWCA0Q75KAEAKCGXT7916R0ZBVN3J4QRKYES8Q;101;101
SP12RAVB1QH5FB5QCS5YHG4WG9FF6VHNJ8GYENJBG;101;101
SP3NYQQGW3WS78C2HADEBZPYV1QSRAC87S675V7X;101;101
SP19Y1T2ABZN38W153866PADCS4TZZS1XKNCYNT01;101;101
SP28G4E0H196PT4613X3RAN4E2JE13G7KMK47RGRV;7240;7240
SP2BX416YE08WS2Y1TWMY7XEKXNZ00BR8ECNRR9C0;100;100
SP2WHW1R9CEMXD6BYMK2PS2C3YP935J17ER87VEE7;101;101
SP24G5V0THPT82BX32J8E7H565ZGGW8VN2N2K0Y5G;101;101
SP277AESCXVAB0TTRTV25BVJJ5JX8AH7DMEH58P9G;101;101
SP1REM3ASXH3DXQ70KJE7DCR0KFGJS9GB8Y32PRQ;102;102
SP2761HVRCQ2XGPAKR7WK0BG7AT4KEEB4YSXS8YT0;102;102
SP2PK9C95Q7YQYAR6DJVJWHDT1WW8VY8M4RA3N4MH;102;102
SP2498XNWKGJ6BS8HV5ED62Z7V0D2CR88ZT2FA7KC;102;102
SP65KWSAAVXFPN19ZJDEE4ZYXFQJA0GYTYDMZX69;102;102
SP1M292HD29VV8CKS90RY9NK3TMZZHSANVYN62PXW;109.54;109.54
SP3X2NMTE21G2M9RA4PGDGQK2TZCHPHV9D8CZEJXG;115;115
SP38J4Z5EWKMXEAJ9WPDN2T25Q6TPDB9EXH3TW12;106;106
SP1BYVCRASG5BMRB1P6Z6Y0WZXBBAFN939TYHHCS7;100;100
SP1FMC37CSYX8S4P6M7XFF4NN9D0MCR85TX4N88PP;101;101
SP3CDAQM3XB1EFY9QYK5VN7JERPN3ZF1Y4GXV3EN6;101.5;101.5
SP1KX8A7H0Q4J9WGJZP1CAPSPF4ETCCJDPS2F1G0X;101;101
